branch_id,business_id,category,branch_type,committed_at,w7_order_count,w7_revenue_total,w7_revenue_per_day,w7_cancel_rate,w7_blocked_rate,w7_restock_count,w7_price_change_count,w7_avg_price_change_pct,w7_latest_cash_balance,w7_cash_trend,w7_inventory_trend,w7_weighted_order_count,w30_order_count,w30_revenue_total,w30_revenue_per_day,w30_cancel_rate,w30_blocked_rate,w30_restock_count,w30_price_change_count,w30_avg_price_change_pct,w30_latest_cash_balance,w30_cash_trend,w30_inventory_trend,w30_weighted_order_count,w90_order_count,w90_revenue_total,w90_revenue_per_day,w90_cancel_rate,w90_blocked_rate,w90_restock_count,w90_price_change_count,w90_avg_price_change_pct,w90_latest_cash_balance,w90_cash_trend,w90_inventory_trend,w90_weighted_order_count,month_sin,month_cos,day_of_week_sin,day_of_week_cos,week_of_month_sin,week_of_month_cos,days_to_peak,days_to_peak_sin,days_to_peak_cos,is_peak_month,is_weekend,quarter,mag_price_change_pct,mag_restock_qty_norm,mag_restock_cost_norm,mag_discount_pct,mag_contract_norm,mag_new_skus,mag_terms_delta_days,mag_supplier_cost_pct,deviation_from_norm,history_depth_days,n_past_price_changes,hist_avg_price_change,cat_retail,cat_apparel,cat_b2b,bt_price_increase,bt_price_decrease,bt_bulk_restock,bt_promo_event,bt_new_collection,bt_markdown,bt_contract_change,bt_net_terms_change,bt_volume_discount,bt_supplier_change,label_inventory_delta,label_cashflow_delta,label_order_velocity_delta
b3061d89-f4f9-4ee6-8769-cf4bdca524ce,ed8b6cff-fbc0-49a4-babd-8bed54af5a58,retail,supplier_change,2026-01-02T00:00:00,0,0.0,0.0,0.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,70,1.562111,1.562111,0.0286,0.8128,4,0,0.0,1.0,0.013746,-4.6667,50.4513,160,1.0,1.0,0.0563,0.8609,12,2,17.15,1.0,0.004701,0.0,74.4355,0.5,0.866025,-0.433884,-0.900969,0.0,1.0,30,0.860214,0.509933,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,9.4,123,2,17.15,1,0,0,0,0,0,0,0,0,0,0,0,1,-4.18,-2766.86,-2.55
e17711c4-7548-4727-9266-5f981fc723b9,3ab94cb5-d849-49ae-bdb7-32a177b64650,retail,promo_event,2026-01-12T00:00:00,18,0.794917,0.794917,0.1667,0.7049,1,0,0.0,1.0,0.0,-47.0,15.8399,52,0.53345,0.53345,0.0962,0.867,4,0,0.0,1.0,0.001551,0.6818,37.2664,254,1.0,1.0,0.063,0.7896,13,2,-3.265,1.0,0.002764,-1.0119,94.3582,0.5,0.866025,0.0,1.0,1.0,0.0,30,0.860214,0.509933,0,0,1,0.0,0.0,0.0,15.8,0.0,0.0,0.0,0.0,15.8,133,2,-3.265,1,0,0,0,0,0,1,0,0,0,0,0,0,-15.27,476.95,20.63
e9c6aa01-a287-419d-a094-608ed81a3dc9,f1b41751-c14a-4b8d-9e8e-2df46468c1b9,retail,promo_event,2026-04-17T00:00:00,32,1.836356,1.836356,0.0312,0.5224,2,1,-9.39,1.0,0.0,-27.0,30.9118,64,0.920203,0.920203,0.0312,0.8006,4,1,-9.39,1.0,0.000187,5.1667,52.6477,175,1.0,1.0,0.0286,0.8087,14,2,-8.29,1.0,0.000783,0.4483,79.7555,0.866025,-0.5,-0.433884,-0.900969,0.0,-1.0,120,-0.842101,-0.53932,0,0,2,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.0,17.6,228,5,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,-24.3,1853.15,23.12
021e6e3b-da11-4fac-8132-2317f64892d7,c057df9e-5989-47d7-8ace-f30dad24faa0,retail,supplier_change,2026-01-17T00:00:00,14,0.950608,0.950608,0.0,0.8158,1,1,-11.36,1.0,0.0,-54.0,12.1102,83,1.559661,1.559661,0.0723,0.781,4,1,-11.36,1.0,0.003965,-0.4286,61.3557,175,1.0,1.0,0.04,0.8592,12,2,2.64,1.0,0.001197,-0.0119,84.9798,0.5,0.866025,-0.974928,-0.222521,0.0,-1.0,30,0.860214,0.509933,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,-9.8,138,3,5.03,1,0,0,0,0,0,0,0,0,0,0,0,1,15.67,3484.44,-2.35
3bb37721-250c-48bb-b95a-b276e27b2e33,72edc3ea-7f14-4923-9206-b365997449ea,retail,bulk_restock,2026-03-07T00:00:00,13,0.641954,0.641954,0.0,0.7969,2,0,0.0,1.0,0.0,-1.0,11.7577,35,0.43347,0.43347,0.0286,0.8801,4,1,14.09,1.0,0.003955,0.0,26.4881,237,1.0,1.0,0.0591,0.7616,14,2,7.95,1.0,0.005417,-2.0353,78.6227,1.0,0.0,-0.974928,-0.222521,0.0,1.0,90,0.034516,-0.999404,0,1,1,0.0,0.432,0.2097,0.0,0.0,0.0,0.0,0.0,0.2769,187,4,9.3875,1,0,0,0,0,1,0,0,0,0,0,0,0,168.92,-7410.05,5.66
766aa95b-2190-4a7d-8543-37cf51a6d78a,75c1ac2f-9309-4291-80a1-a35075f62807,retail,price_decrease,2026-01-22T00:00:00,14,0.666254,0.666254,0.0714,0.7586,1,0,0.0,1.0,0.0,-13.0,13.3716,89,1.058055,1.058055,0.0112,0.7003,4,1,-6.88,1.0,0.002607,-2.9643,63.5211,232,1.0,1.0,0.0345,0.7936,13,2,-6.485,1.0,0.001307,-0.1628,107.5087,0.5,0.866025,0.433884,-0.900969,-1.0,-0.0,30,0.860214,0.509933,0,0,1,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2833,143,3,-7.5167,1,0,0,0,1,0,0,0,0,0,0,0,0,-3.43,-801.22,9.25
dc304ebc-8c42-42fa-816e-c2253fb1c1f6,bb69edf4-685a-42a3-833f-6f6d75852e81,retail,supplier_change,2026-02-09T00:00:00,49,2.072773,2.072773,0.0204,0.0,1,0,0.0,1.0,0.0,-33.6667,45.2534,110,1.068029,1.068029,0.0182,0.5378,5,1,13.58,1.0,0.00142,0.7778,86.7213,318,1.0,1.0,0.0409,0.7034,13,2,13.06,1.0,0.001592,-1.1236,141.951,0.866025,0.5,0.0,1.0,1.0,0.0,60,0.877303,-0.479937,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,5.2,161,3,5.06,1,0,0,0,0,0,0,0,0,0,0,0,1,9.68,-752.03,-3.78
49f4a112-8b21-4911-b39f-7308d7e2df2e,8b2fbfc1-22f6-4a81-bb50-e5daa02bee35,retail,promo_event,2025-12-16T00:00:00,2,0.147214,0.147214,0.0,0.9815,1,0,0.0,1.0,0.0,0.0,1.7281,63,1.44349,1.44349,0.0476,0.8478,4,1,4.57,1.0,0.009157,0.0,44.5881,146,1.0,1.0,0.0616,0.8625,13,2,11.995,1.0,0.005593,0.0,68.0088,-0.0,1.0,0.781831,0.62349,0.0,-1.0,0,0.0,1.0,1,0,4,0.0,0.0,0.0,20.3,0.0,0.0,0.0,0.0,20.3,106,2,11.995,1,0,0,0,0,0,1,0,0,0,0,0,0,-18.78,1621.07,22.17
7f7229d1-bc67-422c-9561-c79936e8bf24,f1b41751-c14a-4b8d-9e8e-2df46468c1b9,retail,price_increase,2026-04-09T00:00:00,1,0.01558,0.01558,0.0,0.9855,0,0,0.0,1.0,0.0,0.0,0.8575,42,0.753611,0.753611,0.0238,0.8662,4,0,0.0,1.0,0.000874,-1.4762,32.0451,152,1.0,1.0,0.0263,0.8339,13,2,-0.625,1.0,0.001304,-0.1047,59.9035,0.866025,-0.5,0.433884,-0.900969,1.0,0.0,120,-0.842101,-0.53932,0,0,2,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9275,220,4,5.4725,1,0,0,1,0,0,0,0,0,0,0,0,0,-3.0,2797.34,-12.2
a0df1f44-d506-4c3a-9b9f-561710871da4,721a9a33-74e4-4436-a723-41dd03a717fa,retail,promo_event,2026-06-24T00:00:00,12,0.551495,0.551495,0.0,0.7551,1,0,0.0,1.0,0.0,-23.0,11.8222,78,0.925261,0.925261,0.0769,0.7111,4,1,-10.72,1.0,0.00181,1.5517,49.8903,222,1.0,1.0,0.045,0.7439,13,2,-9.875,1.0,0.003288,0.4706,86.1226,0.0,-1.0,0.974928,-0.222521,-1.0,-0.0,150,-0.893346,0.44937,0,0,2,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,14.3,296,6,-0.29,1,0,0,0,0,0,1,0,0,0,0,0,0,-12.13,872.24,13.93
02324a22-d477-4922-b4e9-cc67992e8e4d,59b0b462-794d-4072-9c17-c85ac16202d9,retail,price_decrease,2025-12-30T00:00:00,11,0.544239,0.544239,0.0,0.9052,1,0,0.0,1.0,0.0,-0.2,9.4801,63,0.947758,0.947758,0.0,0.8777,5,0,0.0,1.0,0.005327,0.0,43.8384,228,1.0,1.0,0.0263,0.8082,13,2,5.395,1.0,0.003865,-2.75,84.4441,-0.0,1.0,0.781831,0.62349,-1.0,-0.0,0,0.0,1.0,1,0,4,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.895,120,2,5.395,1,0,0,0,1,0,0,0,0,0,0,0,0,-2.87,106.28,5.95
03d4ce5b-256d-4745-9b79-5244f99aa994,25d1bfe7-7d80-4c1f-9819-ed7b4a39badf,retail,bulk_restock,2026-02-11T00:00:00,32,1.733118,1.733118,0.0312,0.6404,1,0,0.0,1.0,0.0,-43.25,28.4628,95,1.143457,1.143457,0.0421,0.6854,4,1,13.19,1.0,0.003171,0.0,70.5004,276,1.0,1.0,0.058,0.7719,13,2,5.805,1.0,0.002764,0.0,127.5456,0.866025,0.5,0.974928,-0.222521,1.0,0.0,60,0.877303,-0.479937,0,0,1,0.0,0.406,0.2695,0.0,0.0,0.0,0.0,0.0,-0.0022,163,3,6.0067,1,0,0,0,0,1,0,0,0,0,0,0,0,173.4,-11441.67,7.84
8404ae82-38cc-4d31-bc09-5c5656359d49,b569d84d-01ce-4365-9a4b-84e3440afe43,retail,price_increase,2026-05-13T00:00:00,15,0.901613,0.901614,0.0667,0.8171,1,0,0.0,1.0,0.0,-42.0,14.7588,90,1.146899,1.146899,0.0222,0.7214,4,1,17.22,1.0,0.003446,-0.2069,66.1641,221,1.0,1.0,0.0362,0.7656,13,2,2.395,1.0,0.004324,-2.6706,98.824,0.5,-0.866025,0.974928,-0.222521,1.0,0.0,150,-0.893346,0.44937,0,0,2,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.058,254,5,8.642,1,0,0,1,0,0,0,0,0,0,0,0,0,-3.26,2224.09,-10.7
2897ef8e-52ed-4318-9c21-f40e41d89cb6,8b2fbfc1-22f6-4a81-bb50-e5daa02bee35,retail,promo_event,2026-03-10T00:00:00,15,0.911245,0.911245,0.0,0.717,1,0,0.0,1.0,0.0,-11.6,13.0785,76,1.128075,1.128075,0.0395,0.7196,5,1,11.23,1.0,0.005808,0.0,54.133,205,1.0,1.0,0.0439,0.7856,13,2,10.93,1.0,0.005225,0.0,92.7221,1.0,0.0,0.781831,0.62349,1.0,0.0,90,0.034516,-0.999404,0,0,1,0.0,0.0,0.0,26.1,0.0,0.0,0.0,0.0,26.1,190,4,11.4625,1,0,0,0,0,0,1,0,0,0,0,0,0,-24.26,2345.97,23.15
ffec5922-4070-4bcf-8ded-b41172f18940,06aee44e-7bce-44a3-917e-f4ba2fe92d97,retail,price_increase,2026-01-10T00:00:00,14,1.054948,1.054948,0.0,0.6889,1,0,0.0,1.0,0.0,-21.5,12.8296,61,1.113093,1.113093,0.0164,0.831,3,0,0.0,1.0,0.001145,0.0435,45.2596,172,1.0,1.0,0.0233,0.8515,13,2,11.665,1.0,0.001114,-0.314,75.5388,0.5,0.866025,-0.974928,-0.222521,1.0,0.0,30,0.860214,0.509933,0,1,1,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.265,131,2,11.665,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.68,1085.0,-5.15
ee22167a-3dd2-442a-86c6-34939f45f39c,e6028a24-b25b-4be3-b277-79ea931bba39,retail,bulk_restock,2026-03-11T00:00:00,0,0.0,0.0,0.0,1.0,1,0,0.0,1.0,0.0,0.0,0.0,71,0.90669,0.90669,0.0423,0.7657,4,1,8.46,1.0,0.004132,0.0,50.1573,240,1.0,1.0,0.0375,0.7576,12,2,5.095,1.0,0.003646,-1.6897,89.9787,1.0,0.0,0.974928,-0.222521,1.0,0.0,90,0.034516,-0.999404,0,0,1,0.0,0.204,0.1854,0.0,0.0,0.0,0.0,0.0,-0.4711,191,4,8.8175,1,0,0,0,0,1,0,0,0,0,0,0,0,108.63,-7771.53,2.71
6217ceec-b396-4363-8f24-f42e076a25db,53f18884-6acd-4800-bfe3-d12e087e4050,retail,promo_event,2026-04-01T00:00:00,9,0.527538,0.527538,0.0,0.8548,1,0,0.0,1.0,0.0,-21.0,8.8071,58,0.737536,0.737536,0.069,0.7623,4,0,0.0,1.0,0.002712,-3.069,37.7411,237,1.0,1.0,0.0549,0.711,13,2,-5.29,1.0,0.003611,-1.6235,84.7616,0.866025,-0.5,0.974928,-0.222521,0.0,1.0,120,-0.842101,-0.53932,0,0,2,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,13.5,212,4,1.825,1,0,0,0,0,0,1,0,0,0,0,0,0,-16.96,1004.71,20.02
abea7147-706e-43af-b500-bd5a9df2ec41,8b2fbfc1-22f6-4a81-bb50-e5daa02bee35,retail,promo_event,2025-12-29T00:00:00,41,2.953422,2.953422,0.0732,0.5816,1,0,0.0,1.0,0.0,-31.3333,36.4758,65,1.14312,1.14312,0.0615,0.8634,4,1,4.57,1.0,0.002148,1.2917,51.4946,172,1.0,1.0,0.0698,0.8481,13,2,11.995,1.0,0.005528,0.3605,85.0112,-0.0,1.0,0.0,1.0,-1.0,-0.0,0,0.0,1.0,1,0,4,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,16.8,119,2,11.995,1,0,0,0,0,0,1,0,0,0,0,0,0,-22.51,1049.0,24.38
54c89d04-4a45-4728-a505-442fbc844b6c,1f323311-283c-4274-a650-8ff4f8db3e20,retail,bulk_restock,2026-02-15T00:00:00,0,0.0,0.0,0.0,1.0,0,0,0.0,1.0,0.0,0.0,0.0,74,1.002557,1.002557,0.0541,0.7186,4,0,0.0,1.0,0.009113,-9.9048,48.7621,218,1.0,1.0,0.0413,0.7983,12,2,4.975,1.0,0.004095,0.0,88.6389,0.866025,0.5,-0.781831,0.62349,0.0,-1.0,60,0.877303,-0.479937,0,1,1,0.0,0.626,0.4995,0.0,0.0,0.0,0.0,0.0,0.7867,167,3,8.53,1,0,0,0,0,1,0,0,0,0,0,0,0,261.04,-16996.06,2.78
abe1afbb-75b2-4731-bdc4-9ebc506c60a2,571c10e7-989f-4ab8-8b59-8bf688a88533,retail,bulk_restock,2026-03-20T00:00:00,44,1.976855,1.976855,0.0455,0.4359,1,0,0.0,1.0,0.0,-45.6667,42.0702,102,1.071897,1.071897,0.049,0.6264,4,1,16.58,1.0,0.000908,-1.8966,79.054,299,1.0,1.0,0.0334,0.6637,13,2,4.11,1.0,0.00466,-2.1494,132.4501,1.0,0.0,-0.433884,-0.900969,0.0,-1.0,90,0.034516,-0.999404,0,0,1,0.0,0.45,0.1213,0.0,0.0,0.0,0.0,0.0,0.0648,200,4,3.32,1,0,0,0,0,1,0,0,0,0,0,0,0,153.26,-5694.42,5.22
8bb5d7a6-d26c-4d2f-8225-9cc7311d75bd,1307ff48-598c-4267-ab07-68e2b94d4d3a,retail,promo_event,2026-06-01T00:00:00,49,2.156504,2.156504,0.0408,0.0577,1,1,-5.64,1.0,0.0,-34.1667,45.7672,82,0.810337,0.810337,0.0366,0.7248,5,1,-5.64,1.0,-0.001078,0.8889,66.7002,272,1.0,1.0,0.0515,0.6808,13,2,-8.77,1.0,0.001238,-0.0674,121.309,0.0,-1.0,0.0,1.0,0.0,1.0,150,-0.893346,0.44937,0,0,2,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,15.5,273,6,-5.415,1,0,0,0,0,0,1,0,0,0,0,0,0,-21.92,1110.53,26.06
56adb975-9072-49c4-904e-d7b1189f3258,5432b4e0-f37d-47ee-a105-17c20c4aeb55,retail,price_decrease,2026-05-18T00:00:00,28,1.853942,1.853941,0.0,0.5,1,0,0.0,1.0,0.0,-30.0,24.9353,74,1.004203,1.004203,0.0135,0.7269,4,0,0.0,1.0,0.002638,1.3462,54.828,245,1.0,1.0,0.0327,0.7041,13,2,12.64,1.0,0.003597,0.186,104.5131,0.5,-0.866025,0.0,1.0,0.0,-1.0,150,-0.893346,0.44937,0,0,2,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.506,259,5,1.806,1,0,0,0,1,0,0,0,0,0,0,0,0,-3.62,18.08,9.41
6ea1fa1d-09a4-4fc9-9179-7d42f9906bdb,850c4d2e-36b3-4275-a22c-a5b70dcf1ff1,retail,supplier_change,2026-07-11T00:00:00,12,0.92007,0.920069,0.0833,0.8421,1,0,0.0,1.0,0.0,-0.5,10.8766,33,0.600028,0.600028,0.0606,0.8769,4,0,0.0,1.0,0.000866,0.0,24.8314,191,1.0,1.0,0.0262,0.7699,13,2,9.82,1.0,0.001581,-2.5581,65.7043,-0.5,-0.866025,-0.974928,-0.222521,1.0,0.0,120,-0.842101,-0.53932,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-7.0,313,6,9.0583,1,0,0,0,0,0,0,0,0,0,0,0,1,-1.41,2736.97,2.41
a9213a12-36b6-418a-bbf3-f5b8eb8e995c,a8361f6a-aef6-43c4-89f9-c1da0b90b0f0,retail,bulk_restock,2026-06-23T00:00:00,10,0.456124,0.456124,0.2,0.8182,1,0,0.0,1.0,0.0,22.0,9.8994,111,1.403914,1.403914,0.0631,0.6105,5,1,5.02,1.0,0.004798,-2.6429,77.5466,234,1.0,1.0,0.0556,0.7437,13,2,3.595,1.0,0.003112,0.5476,110.011,0.0,-1.0,0.781831,0.62349,-1.0,-0.0,150,-0.893346,0.44937,0,0,2,0.0,0.618,0.2171,0.0,0.0,0.0,0.0,0.0,0.6323,295,6,-1.73,1,0,0,0,0,1,0,0,0,0,0,0,0,294.4,-9845.28,2.76
f0c9182d-b314-4abd-bcce-1798e022fc3a,85cafa58-94ab-42cc-9dd8-9e8b0ba83d49,retail,supplier_change,2026-01-07T00:00:00,15,0.7154,0.7154,0.0667,0.7458,1,0,0.0,1.0,0.0,-12.0,14.7873,113,1.213202,1.213202,0.0354,0.6491,4,0,0.0,1.0,0.001626,-4.3793,75.3083,288,1.0,1.0,0.0417,0.7151,13,2,1.065,1.0,0.001535,0.4941,124.1138,0.5,0.866025,0.974928,-0.222521,0.0,1.0,30,0.860214,0.509933,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,-3.2,128,2,1.065,1,0,0,0,0,0,0,0,0,0,0,0,1,-4.16,2904.56,2.57
527ca063-07f6-4ca8-82db-4b0794375b1e,1307ff48-598c-4267-ab07-68e2b94d4d3a,retail,price_decrease,2026-04-16T00:00:00,20,1.057206,1.057206,0.1,0.6154,1,1,-11.9,1.0,0.0,-28.0,19.4925,95,1.05873,1.05873,0.0526,0.6346,4,1,-11.9,1.0,-0.002086,1.0,65.5881,236,1.0,1.0,0.0593,0.7111,13,2,-13.015,1.0,0.002567,-0.3372,102.1674,0.866025,-0.5,0.433884,-0.900969,0.0,-1.0,120,-0.842101,-0.53932,0,0,2,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.73,227,5,-5.37,1,0,0,0,1,0,0,0,0,0,0,0,0,-3.75,-383.61,7.31
50bc4c56-f905-49e1-afb0-77ddaf2857a4,a04e0f9a-793e-42b0-90c4-d49b5480f8c1,retail,bulk_restock,2026-06-12T00:00:00,41,2.098968,2.098968,0.0732,0.4675,2,0,0.0,1.0,0.0,-43.6667,38.9613,120,1.395056,1.395056,0.075,0.5904,5,1,-5.6,1.0,-0.000398,-3.2759,86.462,261,1.0,1.0,0.0766,0.6825,14,2,3.43,1.0,0.00228,-1.8966,125.0312,0.0,-1.0,-0.433884,-0.900969,1.0,0.0,150,-0.893346,0.44937,0,0,2,0.0,0.77,0.7148,0.0,0.0,0.0,0.0,0.0,1.0115,284,6,0.7433,1,0,0,0,0,1,0,0,0,0,0,0,0,368.37,-31630.67,2.8
6eebdd11-362f-47e5-8e42-afc931887826,d062f6be-8d9d-4e9f-9d38-3c10517b220e,retail,bulk_restock,2026-05-01T00:00:00,32,1.796115,1.796115,0.0312,0.5429,2,0,0.0,1.0,0.0,-27.6667,30.3013,65,0.827052,0.827052,0.0615,0.7628,5,1,12.49,1.0,0.000967,3.1724,49.7548,249,1.0,1.0,0.0643,0.7135,14,2,8.44,1.0,0.00423,-1.0,94.0303,0.5,-0.866025,-0.433884,-0.900969,0.0,1.0,150,-0.893346,0.44937,0,0,2,0.0,0.942,0.1769,0.0,0.0,0.0,0.0,0.0,1.2156,242,5,7.4,1,0,0,0,0,1,0,0,0,0,0,0,0,483.17,-7351.21,6.21
99275473-f53f-4cc9-b1c5-609b9c2cb458,cc37d8ba-20ae-417b-bdd8-e1f18131dd8e,retail,price_decrease,2025-12-12T00:00:00,40,1.5069,1.5069,0.0,0.6262,2,0,0.0,1.0,0.0,-59.3333,38.1807,109,1.054534,1.054534,0.0183,0.7435,5,1,-10.24,1.0,0.001432,-1.4483,84.8737,293,1.0,1.0,0.0478,0.718,14,2,-7.07,1.0,0.002626,-0.5517,137.4442,-0.0,1.0,-0.433884,-0.900969,1.0,0.0,0,0.0,1.0,1,0,4,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,102,2,-7.07,1,0,0,0,1,0,0,0,0,0,0,0,0,-2.49,-236.56,5.5
99bceac0-0ab0-4588-9e34-4794937e8eb3,ed8b6cff-fbc0-49a4-babd-8bed54af5a58,retail,promo_event,2026-02-19T00:00:00,19,1.383398,1.383398,0.0526,0.6346,2,0,0.0,1.0,0.0,-15.5,18.4727,94,1.33941,1.33941,0.0213,0.6747,5,0,0.0,1.0,-1.1e-05,-3.5862,64.3875,241,1.0,1.0,0.0249,0.7689,14,2,13.32,1.0,0.005125,1.0116,106.7952,0.866025,0.5,0.433884,-0.900969,0.0,-1.0,60,0.877303,-0.479937,0,0,1,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.0,19.4,171,3,14.2233,1,0,0,0,0,0,1,0,0,0,0,0,0,-30.76,1972.58,34.05
9bc57521-e6f4-4f43-9e3d-a3d6436b5b71,d062f6be-8d9d-4e9f-9d38-3c10517b220e,retail,promo_event,2026-02-23T00:00:00,42,1.709209,1.709209,0.0714,0.5281,1,0,0.0,1.0,0.0,-36.0,37.4633,108,1.045776,1.045776,0.0741,0.6388,4,0,0.0,1.0,0.003531,-0.6296,80.1302,321,1.0,1.0,0.0685,0.7,13,2,11.31,1.0,0.005263,-2.3333,138.5412,0.866025,0.5,0.0,1.0,-1.0,-0.0,60,0.877303,-0.479937,0,0,1,0.0,0.0,0.0,24.6,0.0,0.0,0.0,0.0,24.6,175,3,6.7067,1,0,0,0,0,0,1,0,0,0,0,0,0,-24.25,887.87,33.76
cb2f5b64-0dda-4fd2-95c8-6e7e23de5293,d1da7d88-349e-422b-951e-0605cfade13e,retail,promo_event,2025-12-05T00:00:00,0,0.0,0.0,0.0,1.0,1,1,0.18,1.0,0.0,0.0,0.0,75,0.903187,0.903187,0.0533,0.8574,4,1,0.18,1.0,0.006398,-9.3333,49.9064,223,1.0,1.0,0.0404,0.802,12,2,-6.95,1.0,0.002754,-0.0353,85.0173,-0.0,1.0,-0.433884,-0.900969,0.0,1.0,0,0.0,1.0,1,0,4,0.0,0.0,0.0,26.7,0.0,0.0,0.0,0.0,26.7,95,2,-6.95,1,0,0,0,0,0,1,0,0,0,0,0,0,-39.29,2883.95,47.19
85aff49d-e97e-4b64-b254-2aad91401d75,c057df9e-5989-47d7-8ace-f30dad24faa0,retail,promo_event,2025-12-30T00:00:00,1,0.131253,0.131253,0.0,0.9908,1,0,0.0,1.0,0.0,0.0,0.8618,38,0.751913,0.751913,0.0526,0.9245,4,0,0.0,1.0,0.000113,0.0,28.5844,193,1.0,1.0,0.0518,0.841,13,2,13.225,1.0,0.000535,-0.3864,68.0383,-0.0,1.0,0.781831,0.62349,-1.0,-0.0,0,0.0,1.0,1,0,4,0.0,0.0,0.0,23.7,0.0,0.0,0.0,0.0,23.7,120,2,13.225,1,0,0,0,0,0,1,0,0,0,0,0,0,-22.38,754.55,36.49
7b9efb24-62ac-47a8-9858-b27b7e531301,bb69edf4-685a-42a3-833f-6f6d75852e81,retail,supplier_change,2026-04-28T00:00:00,13,0.820794,0.820794,0.0769,0.8088,1,0,0.0,1.0,0.0,0.0,12.899,106,1.573041,1.573041,0.0755,0.649,5,1,-6.32,1.0,0.002024,-2.5,73.1133,217,1.0,1.0,0.0507,0.7304,13,2,6.49,1.0,0.000982,-1.8095,98.4952,0.866025,-0.5,0.781831,0.62349,-1.0,-0.0,120,-0.842101,-0.53932,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,-5.5,239,5,5.632,1,0,0,0,0,0,0,0,0,0,0,0,1,11.46,761.01,-1.43
de780dc2-5c10-4d4f-b954-0582b1c628e4,75c1ac2f-9309-4291-80a1-a35075f62807,retail,price_increase,2026-03-26T00:00:00,30,1.622855,1.622855,0.1,0.434,1,0,0.0,1.0,0.0,-31.5,26.9512,90,1.115627,1.115627,0.0778,0.6842,4,1,-14.65,1.0,0.003086,-4.1429,70.2465,213,1.0,1.0,0.0516,0.7491,13,2,-10.765,1.0,0.001232,0.0,101.6707,1.0,0.0,0.433884,-0.900969,-1.0,-0.0,90,0.034516,-0.999404,0,0,1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,206,4,-9.3,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.4,1442.42,-6.51
63a13a6d-2497-4456-bead-f1863592c2b4,3ab94cb5-d849-49ae-bdb7-32a177b64650,retail,promo_event,2026-02-03T00:00:00,10,0.5513,0.551299,0.1,0.875,1,0,0.0,1.0,0.0,44.0,9.9099,59,0.65641,0.65641,0.1017,0.7944,5,1,-12.97,1.0,0.000949,6.5714,42.1621,230,1.0,1.0,0.0652,0.8096,13,2,-12.145,1.0,0.003199,-0.2857,83.3808,0.866025,0.5,0.781831,0.62349,0.0,1.0,60,0.877303,-0.479937,0,0,1,0.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,14.4,155,3,-6.5,1,0,0,0,0,0,1,0,0,0,0,0,0,-17.57,997.53,26.79
39d7ccad-742e-410f-9a6c-f189d7439578,721a9a33-74e4-4436-a723-41dd03a717fa,retail,bulk_restock,2026-01-25T00:00:00,22,1.348677,1.348677,0.0909,0.6271,2,0,0.0,1.0,0.0,-33.0,19.6786,38,0.534343,0.534343,0.0526,0.8716,5,1,5.38,1.0,0.001251,1.6,29.9492,212,1.0,1.0,0.0236,0.8183,13,2,4.795,1.0,0.00716,-1.8235,81.7298,0.5,0.866025,-0.781831,0.62349,-1.0,-0.0,30,0.860214,0.509933,0,1,1,0.0,0.5,0.2209,0.0,0.0,0.0,0.0,0.0,0.7743,146,3,7.87,1,0,0,0,0,1,0,0,0,0,0,0,0,205.25,-8792.29,8.01
